-76.6257119178772, 39.33836349595504,0
-76.62474632263184, 39.33753370574349,0
-76.62541151046753, 39.33703582688882,0
-76.62429571151733, 39.33663752125211,0
-76.62420988082886, 39.333932302092364,0
-76.62575483322144, 39.33190746834004,0
-76.62637710571289, 39.33165850932249,0
-76.62669897079468, 39.330928224424085,0
-76.6265594959259, 39.3287456229614,0
-76.62590503692627, 39.3286958289773,0
-76.62592649459839, 39.32698621401829,0
-76.62492871284485, 39.32569152633748,0
-76.62325501441956, 39.32646336226315,0
-76.62176370620728, 39.32516036548366,0
-76.62026166915894, 39.32459600265643,0
-76.61768674850464, 39.32634717245337,0
-76.6176974773407, 39.32902778820139,0
